hash_inn,y,probability
68527,12,0.40631866
33106,12,0.38864145
32690,12,0.25290358
229637,34,0.27487528
111146,12,0.2936271
149901,34,0.27487528
197044,12,0.3109442
72494,12,0.3467782
137652,12,0.22102715
150759,52,0.42420778
26626,12,0.23904862
167426,12,0.23904862
4828,12,0.31228253
65994,12,0.31347188
128398,12,0.37431732
129001,12,0.31347188
77189,4,0.15207526
250675,12,0.17163347
54386,14,0.3720082
254086,14,0.3254802
147779,12,0.29513046
73963,12,0.21967822
222596,12,0.5273539
6965,12,0.5186166
232571,12,0.19612417
14067,12,0.21871714
199765,12,0.18535753
205807,12,0.20199746
68683,14,0.21312964
68574,14,0.21312964
60292,12,0.27315095
189975,12,0.41265333
97878,12,0.37553683
208259,12,0.31652185
203556,12,0.37553683
42546,12,0.14762157
218259,12,0.18319465
48587,12,0.36361778
236818,12,0.35020924
217849,12,0.3672654
233770,12,0.25917453
75639,12,0.52984506
120551,12,0.29972294
12040,12,0.21998791
12353,12,0.3282511
165544,12,0.3282511
120615,12,0.3282511
218526,12,0.35253692
163656,12,0.21954829
143819,12,0.19649544
191617,12,0.18850246
120054,14,0.23570047
146722,12,0.31553072
75460,12,0.21059904
117278,12,0.26616746
85279,34,0.1975436
215818,12,0.24444912
78691,12,0.21291393
181715,12,0.17087136
245851,12,0.17868426
170743,12,0.2557143
12659,12,0.25351277
175508,12,0.2916706
53559,12,0.2564973
175561,54,0.12182877
62271,12,0.3103707
227122,12,0.18711752
254680,12,0.2681233
86896,34,0.16768527
5312,12,0.2214705
48772,12,0.2214705
101162,12,0.2214705
238631,12,0.33528945
242941,12,0.27926275
111733,12,0.4843079
57100,12,0.27616775
12434,12,0.27616775
245742,12,0.18177469
144016,12,0.19645037
60708,12,0.32605937
140275,12,0.18177469
89881,12,0.18177469
2780,12,0.407891
242093,12,0.3223697
186670,12,0.18177469
69133,12,0.18177469
50225,12,0.18177469
98638,12,0.306003
24675,12,0.18177469
146770,12,0.4143467
102779,12,0.3907537
259523,12,0.38317478
152777,12,0.26100835
52389,34,0.1598032
150045,12,0.21277837
2564,12,0.3583485
134252,26,0.21828076
197873,34,0.1598032
233830,34,0.1598032
33576,12,0.15791777
27976,14,0.41389868
149818,14,0.4512348
100031,14,0.3019705
72331,14,0.37860155
180002,12,0.23422478
198746,12,0.29368484
98518,12,0.46313927
141025,12,0.25603998
21457,12,0.4345613
187265,14,0.22892526
33470,34,0.1598032
32914,14,0.851018
98781,14,0.19508465
221751,41,0.29465356
251110,14,0.3780521
42536,12,0.27343094
29914,12,0.28564936
101702,14,0.91649306
114740,34,0.1598032
75586,12,0.47368276
213889,12,0.24382158
103208,12,0.38007128
94760,12,0.15827572
171192,34,0.1598032
145829,12,0.14993079
37756,12,0.23804633
87884,12,0.15496846
152518,14,0.26569343
153743,12,0.16984084
113130,12,0.2869579
149904,12,0.34813026
190018,12,0.34486648
80461,12,0.51094157
198660,34,0.1598032
91320,34,0.1598032
229641,34,0.1598032
15913,34,0.1598032
112874,34,0.1598032
152376,12,0.1538771
225754,14,0.20177098
27555,12,0.48412213
101248,34,0.1598032
256962,12,0.2649257
141707,34,0.1598032
179930,34,0.1598032
33741,34,0.1598032
13768,34,0.1598032
206071,14,0.33136535
90651,12,0.24982983
203062,34,0.1598032
19559,14,0.32071292
92713,12,0.3341127
122645,12,0.30821657
206544,14,0.30818123
203569,14,0.22873656
154714,12,0.45450866
50941,12,0.33703765
199936,12,0.22720806
109708,12,0.4466996
120083,12,0.38597754
87008,12,0.3720568
194516,12,0.375683
240091,12,0.38597754
190076,12,0.38519153
131088,12,0.38597754
200228,12,0.38597754
50212,12,0.4723652
6277,12,0.38597754
112533,12,0.36416405
118003,12,0.30288428
132027,12,0.26054314
173746,12,0.22970352
149877,12,0.46815792
249145,12,0.28726184
114874,12,0.27921697
53220,12,0.35195902
209787,12,0.29880646
195085,12,0.27921697
95750,12,0.27921697
63371,12,0.36115465
116077,12,0.3243688
39709,12,0.37347126
132190,12,0.3243688
98990,12,0.3243688
193789,12,0.38851172
84296,12,0.32265624
234326,12,0.32265624
119293,12,0.32265624
126589,12,0.22933695
195718,12,0.4390779
108249,14,0.11822957
99437,12,0.4555997
15981,12,0.3657625
226786,12,0.298847
44903,12,0.37102604
169475,12,0.28775367
74887,12,0.28775367
230240,12,0.12965427
80088,12,0.28775367
20379,12,0.34266725
254140,12,0.27611643
137437,12,0.3600446
229441,12,0.3470329
170388,12,0.41482192
59618,12,0.47877997
14100,12,0.3470329
14188,12,0.56257206
85307,12,0.44879487
121607,12,0.3470329
135635,12,0.3915885
165236,12,0.38411123
138530,12,0.24896885
89716,12,0.24896885
98126,12,0.30791226
97630,61,0.15193997
212449,12,0.22993429
51811,12,0.3494555
216492,12,0.3494555
89650,12,0.3494555
21500,12,0.27873865
15079,12,0.2898075
198886,12,0.2898075
119013,12,0.2210727
26097,12,0.24592341
30987,12,0.18921867
102131,47,0.18164311
242207,12,0.2936878
33454,12,0.18921867
187709,12,0.13401738
190523,12,0.41095746
143357,12,0.3732404
45205,12,0.45155948
123548,12,0.3732404
232580,12,0.28557518
69918,12,0.2614986
191688,12,0.4172302
87220,12,0.29157522
233094,12,0.42172268
29019,20,0.259785
18338,12,0.30856547
27223,20,0.31656256
174268,12,0.30856547
170928,12,0.621067
115837,12,0.4117255
76665,12,0.30856547
765,12,0.50397724
182958,12,0.6594487
92856,34,0.118047774
235907,12,0.5293068
182128,12,0.57136226
40048,12,0.5331957
142355,12,0.43419778
222658,12,0.4577251
105935,12,0.4808416
246431,12,0.30856547
82511,12,0.30856547
9799,12,0.46525675
138983,12,0.48806697
149623,12,0.30856547
179921,14,0.13794753
91322,7,0.27111366
33321,12,0.4337183
22338,12,0.30856547
203896,12,0.30856547
257906,12,0.30856547
247592,12,0.45185053
69588,12,0.627419
120408,12,0.5222921
206064,12,0.30856547
14085,12,0.4294134
105024,12,0.30856547
125141,12,0.43841532
51374,12,0.43421653
42931,12,0.30856547
100487,12,0.73825735
171357,12,0.27644333
177821,12,0.39250702
50623,12,0.4702591
213657,12,0.6421017
99949,12,0.4404202
52108,12,0.39845112
190642,12,0.6268182
213804,12,0.41415432
153997,12,0.36659622
110344,12,0.5998392
118359,12,0.46576533
120071,12,0.5091992
12586,12,0.42863113
55680,12,0.47694662
156661,12,0.30856547
245267,12,0.30856547
148510,12,0.41248807
54064,12,0.30856547
31391,12,0.39161384
186275,12,0.3424106
16462,12,0.4285727
193746,12,0.3724197
31219,12,0.3520388
82920,12,0.34775603
181092,12,0.34775603
2316,12,0.34775603
168994,12,0.26844892
165738,12,0.357352
49817,12,0.34800142
187991,12,0.5027678
225503,12,0.41899413
50787,12,0.34775603
150822,12,0.34775603
209498,12,0.34775603
137139,34,0.13445973
45648,34,0.13445973
192324,12,0.6137981
132532,12,0.4657732
181473,12,0.223043
177353,12,0.223043
4838,12,0.223043
34877,12,0.4333458
87484,12,0.28730443
20356,12,0.223043
121145,34,0.23660909
176303,12,0.223043
53158,12,0.2015117
184509,12,0.26956335
211338,34,0.24287646
98071,34,0.24287646
13947,12,0.25381553
32953,14,0.16328803
89602,34,0.21280125
193354,14,0.2594764
15789,12,0.38757592
123702,14,0.18525404
254518,52,0.30640396
81875,26,0.2390662
71287,55,0.38568324
93588,34,0.12108614
226997,74,0.30940455
126137,14,0.17876045
133386,12,0.16455658
123621,12,0.19771777
173205,12,0.24025269
228953,34,0.13718505
256767,34,0.13718505
162627,12,0.12790266
258508,34,0.13718505
18528,34,0.13718505
204475,12,0.116010465
108355,12,0.2598522
60600,12,0.16804335
231849,12,0.20168716
21561,14,0.34009156
158677,34,0.13718505
229829,34,0.13718505
120032,34,0.13718505
220338,12,0.6177089
31600,12,0.19946688
225339,12,0.19454063
46094,12,0.20429571
209020,12,0.22878194
141883,14,0.27428454
113400,12,0.22772571
135064,12,0.2043687
103951,12,0.1517019
205438,12,0.18025552
35647,12,0.25607002
240651,34,0.13718505
2425,12,0.23596957
13646,12,0.16437796
214451,12,0.5460535
142551,12,0.2225966
177628,12,0.2811484
242467,34,0.13718505
109856,12,0.16990003
6472,14,0.26874262
156417,12,0.22967896
74487,12,0.5029623
91032,3,0.3359903
217514,34,0.13718505
114457,14,0.22574487
106348,12,0.21140388
69668,14,0.3920521
9093,12,0.16799171
130452,12,0.2828591
167553,12,0.12424811
191200,12,0.16644901
58370,14,0.23554851
241290,34,0.13718505
247570,12,0.3192977
177788,12,0.50543696
15902,34,0.13718505
60734,12,0.19187234
45709,12,0.6036655
143882,12,0.25783595
108021,34,0.13718505
855,12,0.3095139
14817,12,0.19946854
256884,12,0.1663283
88125,12,0.3683624
246771,12,0.27195674
148608,12,0.31973115
219197,12,0.27195674
208027,12,0.267286
88962,14,0.471061
22473,12,0.13452578
245005,34,0.3431617
18469,34,0.1609927
136209,34,0.1609927
185652,12,0.18881963
139182,12,0.16080637
108200,12,0.14747053
59486,12,0.44464427
7597,34,0.1609927
65868,12,0.13880557
59041,52,0.34444484
218256,12,0.7421255
36605,12,0.1376083
188788,12,0.30963346
187198,12,0.30963346
84641,12,0.30963346
13160,12,0.19243862
72593,12,0.26861936
167592,12,0.26861936
218568,12,0.26861936
100955,12,0.26861936
130906,12,0.3771528
48226,12,0.45120135
253931,12,0.3771528
166720,12,0.3771528
4774,12,0.24844596
126337,12,0.34930584
255564,12,0.34930584
21443,34,0.27487528
193466,12,0.45352417
228968,12,0.2180001
86139,12,0.3118127
73338,12,0.31583464
1946,12,0.34739834
99421,12,0.2833395
12079,12,0.2097043
54509,14,0.21312964
24370,14,0.21312964
81784,14,0.21312964
50581,14,0.21312964
218544,14,0.16158012
125664,14,0.21312964
55669,14,0.18562382
53698,12,0.28432757
88790,9,0.20180564
249071,34,0.4032356
229980,14,0.21396947
31383,20,0.16020797
178174,12,0.21156012
198319,14,0.21312964
251046,12,0.37158784
30878,12,0.15136307
251570,12,0.35020924
125578,12,0.35020924
171126,12,0.32933837
152874,12,0.23219219
129140,12,0.3524768
154222,12,0.23219219
104751,12,0.28677613
151289,12,0.35253692
293,12,0.3238612
77438,12,0.2176837
82671,12,0.21232815
14292,12,0.2502209
173936,26,0.35285953
42567,12,0.15999879
132736,12,0.50327265
101026,12,0.20311347
13881,12,0.20876983
72428,12,0.17325433
109903,34,0.16768527
215162,12,0.5352629
188790,12,0.4008368
2623,12,0.3040756
173087,34,0.16768527
101128,12,0.18614322
188332,12,0.23985612
42796,12,0.2214705
47708,12,0.27926275
186443,12,0.25966224
100750,12,0.2382571
79357,12,0.19815639
132577,12,0.18177469
160594,12,0.18177469
14864,12,0.50804293
77035,12,0.33675537
214806,12,0.18177469
84678,12,0.20348865
178753,12,0.44256732
208368,12,0.18177469
123983,12,0.21474376
99795,12,0.18177469
245313,12,0.18177469
187629,12,0.47149175
237504,12,0.5740613
75196,12,0.30288917
155180,34,0.1598032
165075,34,0.1598032
221976,14,0.41988182
12935,12,0.1638144
239181,34,0.1598032
101978,12,0.20462736
209398,12,0.21344246
5971,12,0.16470751
38447,34,0.24032867
205631,12,0.34989578
82731,12,0.24294883
161589,34,0.1598032
242576,12,0.18726076
51538,12,0.28898913
5652,14,0.24519694
188171,14,0.31598613
212243,12,0.22560076
25385,34,0.1598032
128212,14,0.19789816
206152,12,0.44622552
151144,12,0.28884932
195542,12,0.23037371
153795,12,0.45453775
65267,12,0.21476169
86401,12,0.21527222
249678,12,0.52629256
86490,14,0.46207967
12845,34,0.1598032
221065,14,0.25052863
137853,12,0.618782
4475,34,0.1598032
136340,14,0.34398204
117631,14,0.25848287
88755,14,0.26407838
61778,34,0.1598032
209254,14,0.47567695
108898,12,0.17037933
30450,34,0.1598032
84173,14,0.19053924
219817,12,0.26888162
150698,34,0.1598032
29127,34,0.1598032
159258,12,0.3176696
17163,12,0.20927334
213398,14,0.47120133
227255,12,0.3417769
179947,12,0.4422654
27342,12,0.38597754
188273,12,0.38597754
168035,12,0.38597754
84591,12,0.38597754
215447,12,0.38597754
173328,12,0.5347964
61885,12,0.38597754
77401,12,0.17545475
107886,12,0.26054314
97721,12,0.26054314
186768,12,0.37184832
102834,12,0.24810378
246899,12,0.37326092
193795,12,0.27921697
213711,12,0.3815298
244711,12,0.27921697
212446,12,0.27921697
166143,12,0.3243688
129348,12,0.3243688
45481,12,0.3243688
171455,12,0.4304137
16945,12,0.37989637
234627,12,0.3243688
117342,12,0.44784236
44600,12,0.32265624
148083,12,0.32265624
186750,12,0.32265624
123451,12,0.32265624
18479,12,0.22933695
6877,12,0.22933695
32710,12,0.39433026
13676,12,0.33856982
200344,12,0.28775367
193688,12,0.28775367
202193,12,0.28775367
58476,12,0.28775367
20139,12,0.36772445
199793,12,0.35571885
193624,12,0.30661085
210356,12,0.28775367
107047,12,0.28775367
256683,12,0.28775367
46176,62,0.30664548
214492,12,0.30314472
165772,12,0.27611643
14480,37,0.15654589
146657,12,0.27611643
7507,12,0.4858829
108408,12,0.3470329
143086,12,0.3470329
213441,12,0.4285427
71553,12,0.3774183
108124,12,0.3470329
217684,12,0.3470329
87322,12,0.50537
229876,12,0.51116323
239786,12,0.35510877
132614,12,0.59552044
118861,12,0.38614422
129863,12,0.38411123
231540,12,0.38411123
221254,12,0.3028156
132813,12,0.2898075
94414,12,0.4539556
225539,12,0.24592341
160579,12,0.31081253
57385,12,0.34423122
59713,12,0.21296343
99123,12,0.40425682
46148,12,0.18921867
62151,12,0.38255385
46848,12,0.29502097
157907,12,0.3293133
196633,12,0.3571279
35652,12,0.3732404
19537,12,0.3732404
240905,12,0.3732404
128595,12,0.31560215
233514,12,0.28963786
91843,12,0.2614986
154045,12,0.2614986
95406,12,0.2614986
135324,12,0.2614986
23383,12,0.36267003
64895,12,0.30856547
246525,12,0.30856547
29215,12,0.30856547
56034,12,0.43196228
103202,12,0.30856547
205795,12,0.39123863
87326,12,0.30856547
243748,12,0.42344436
105593,12,0.30856547
230813,12,0.51458234
134897,12,0.30856547
254487,12,0.30856547
206131,18,0.16962121
179128,12,0.33585218
55071,12,0.47415006
7167,12,0.5433272
111683,12,0.4126349
130719,12,0.40942165
192170,12,0.30856547
174015,12,0.3371549
73432,12,0.39403152
97824,12,0.30856547
68666,12,0.43774906
96439,12,0.43879545
56324,12,0.6688922
76891,12,0.55835354
32247,12,0.49410778
104194,12,0.30856547
203192,12,0.30856547
183518,12,0.5848537
67719,12,0.30856547
46680,12,0.5225818
140031,12,0.6558815
159264,12,0.44330433
19370,12,0.56334656
110334,12,0.56335795
33313,12,0.5327541
235805,12,0.39214242
120384,12,0.30856547
4057,12,0.30527595
209513,34,0.09970572
226174,12,0.30170628
25532,12,0.30856547
194259,12,0.4692117
169039,12,0.30856547
161183,12,0.68035346
108546,12,0.55394095
154687,12,0.30856547
149338,12,0.30856547
234603,12,0.6224794
138777,12,0.6192371
27628,12,0.48733276
220870,12,0.6470604
59436,12,0.3875027
150764,12,0.30856547
12573,12,0.30856547
103308,12,0.30856547
207789,12,0.34775603
174458,12,0.482014
16766,12,0.48773777
18422,12,0.34775603
16352,12,0.5678196
72646,12,0.5238109
126196,12,0.26034543
18412,12,0.47435582
68806,12,0.47922263
199444,12,0.40023777
80913,12,0.34775603
189726,12,0.49083686
183876,12,0.3723369
92556,12,0.5726966
89262,12,0.59603846
86994,12,0.3201924
192548,12,0.2823229
21675,12,0.223043
190216,12,0.223043
164301,12,0.223043
190748,12,0.223043
183779,12,0.38316393
87470,12,0.223043
62228,12,0.223043
98851,12,0.223043
105981,12,0.223043
167723,12,0.206327
36146,12,0.22961459
49771,12,0.223043
223412,12,0.29999402
191638,12,0.223043
78203,12,0.2867884
133809,12,0.47663856
226629,34,0.24287646
206608,34,0.24287646
217474,12,0.20803486
180440,12,0.2876606
112094,34,0.24287646
35614,12,0.37791833
155319,12,0.39288816
163054,34,0.21280125
149040,12,0.17344923
19447,12,0.23454495
15355,14,0.4306626
167097,34,0.1943825
60956,34,0.21280125
63586,12,0.21447986
231421,14,0.5031609
212699,12,0.38774887
93453,34,0.23850676
211297,34,0.13718505
42905,12,0.21128488
92014,12,0.24752636
177665,12,0.17828493
208462,12,0.12027065
61753,34,0.13718505
20750,46,0.17319787
58571,12,0.16670223
199216,12,0.25362107
47694,12,0.25336844
210318,12,0.24633643
37098,12,0.19882908
210597,34,0.13718505
243005,34,0.13718505
181460,34,0.13718505
101802,34,0.13718505
180278,12,0.21280669
132586,34,0.13718505
174481,34,0.13718505
72758,12,0.2993005
4041,12,0.26475552
166485,34,0.13718505
162457,34,0.13718505
118074,14,0.24352711
178097,12,0.19413193
70644,12,0.2260487
125270,12,0.25581622
91960,14,0.19582975
90012,12,0.15509765
154783,12,0.19287662
241198,34,0.13718505
126224,4,0.15597726
226118,14,0.29407272
121776,14,0.3454053
23185,12,0.24043861
153754,34,0.13718505
160372,12,0.26433536
87963,12,0.30709887
231080,12,0.3229711
253485,12,0.14795123
248815,14,0.28520158
10082,12,0.18398911
196412,14,0.61583275
89344,34,0.13718505
108318,14,0.1982564
41020,14,0.29587996
164978,12,0.2545726
166440,34,0.13718505
148181,12,0.2617647
89934,12,0.31137332
1588,12,0.20516688
231384,12,0.21596217
237332,12,0.17350347
81653,12,0.40745845
70847,12,0.27195674
241154,12,0.3414428
108134,34,0.2544263
117641,14,0.20249133
64031,12,0.32042143
119883,34,0.1609927
91125,34,0.1609927
209121,34,0.1609927
36097,34,0.1609927
245831,12,0.1454322
253215,12,0.15903822
111551,12,0.15585658
81145,52,0.18230164
227938,34,0.1609927
10696,12,0.35635495
209879,12,0.30963346
212171,12,0.30963346
20244,12,0.27767503
159160,12,0.30963346
142197,12,0.31846943
154592,12,0.26861936
190213,12,0.26861936
82383,12,0.26861936
158386,12,0.3771528
56772,12,0.3771528
136880,12,0.4254154
172103,12,0.33733058
230148,12,0.348836
182935,12,0.7430712
28975,12,0.34930584
190511,12,0.34930584
56169,12,0.30721512
2774,12,0.22102715
253425,12,0.31583464
233258,12,0.3436012
88900,12,0.31347188
242575,12,0.2904946
32233,12,0.33323637
221915,12,0.23889782
161612,14,0.21312964
209402,14,0.21312964
182029,14,0.21312964
123393,12,0.32720545
94702,14,0.21312964
243250,14,0.15888081
71269,14,0.19769089
98232,12,0.17542286
189167,14,0.21312964
241129,12,0.17012118
43427,12,0.36857975
75598,14,0.21312964
